name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02943-D02_20240331_131807.wav,1860.0,20240331_134907,20240331_134907.flac,0.0014397921,0.0026799175,0.0015970006,0.013839152,0.012413808,0.0023305758,0.018132713,0.0026799175,0.013839152,0.018132713,-49.628379821777344
SMA02943-D02_20240331_131807.wav,1890.0,20240331_134937,20240331_134937.flac,0.00096506334,0.0018291736,0.0012220895,0.0114241745,0.0119894035,0.003125226,0.01751969,0.0018291736,0.0114241745,0.01751969,-51.05952453613281
SMA02943-D02_20240331_131807.wav,1920.0,20240331_135007,20240331_135007.flac,0.0014955428,0.0014955428,0.0013722117,0.01182393,0.040346492,0.0140555175,0.023991762,0.0014955428,0.01182393,0.040346492,-50.33143997192383
SMA02943-D02_20240331_131807.wav,1950.0,20240331_135037,20240331_135037.flac,0.0022911439,0.0045337896,0.0075356816,0.0024061117,0.041716278,0.0008953209,0.053115726,0.0045337896,0.0075356816,0.053115726,-36.80556106567383
SMA02943-D02_20240331_131807.wav,1980.0,20240331_135107,20240331_135107.flac,0.010228969,0.010411497,0.015697593,0.011696261,0.0054272315,0.00013363316,0.07714557,0.010411497,0.015697593,0.07714557,-37.1756591796875
SMA02943-D02_20240331_131807.wav,2010.0,20240331_135137,20240331_135137.flac,0.0067885364,0.008727475,0.011308155,0.01815297,0.0044747903,0.0006916104,0.059859842,0.008727475,0.01815297,0.059859842,-46.80995178222656
SMA02943-D02_20240331_131807.wav,2040.0,20240331_135207,20240331_135207.flac,0.0030583795,0.004260506,0.0072325245,0.021345219,0.008907149,0.0005782058,0.026195396,0.004260506,0.021345219,0.026195396,-47.94263458251953
SMA02943-D02_20240331_131807.wav,2070.0,20240331_135237,20240331_135237.flac,0.008295403,0.0040465165,0.010122764,0.020318719,0.0030035663,0.00010794925,0.01516986,0.008295403,0.020318719,0.01516986,-40.7868537902832
SMA02943-D02_20240331_131807.wav,2100.0,20240331_135307,20240331_135307.flac,0.028060602,0.029179076,0.013793405,0.023090577,0.0023810284,0.00026454867,0.028673042,0.029179076,0.023090577,0.028673042,-45.21954345703125
SMA02943-D02_20240331_131807.wav,2130.0,20240331_135337,20240331_135337.flac,0.35398096,0.2603317,0.030002154,0.02941934,0.002449996,0.0002911862,0.031699553,0.35398096,0.030002154,0.031699553,-41.60044097900391
SMA02943-D02_20240331_131807.wav,2160.0,20240331_135407,20240331_135407.flac,0.8257287,0.7923932,0.0021670826,0.0058744038,0.002993405,0.00017338585,0.06357655,0.8257287,0.0058744038,0.06357655,-43.25531768798828
SMA02943-D02_20240331_131807.wav,2190.0,20240331_135437,20240331_135437.flac,0.82388794,0.86607605,0.005642735,0.0069134436,0.0022881832,8.5706655e-05,0.7207025,0.86607605,0.0069134436,0.7207025,-32.09380340576172
SMA02943-D02_20240331_131807.wav,2220.0,20240331_135507,20240331_135507.flac,0.0041666757,0.0071165212,0.0029497591,0.014465326,0.013800283,0.002442427,0.13655405,0.0071165212,0.014465326,0.13655405,-49.1460189819336
SMA02943-D02_20240331_131807.wav,2250.0,20240331_135537,20240331_135537.flac,0.00340943,0.006616164,0.033909533,0.020592017,0.042194504,0.006149275,0.022809858,0.006616164,0.033909533,0.042194504,-49.84390258789063
SMA02943-D02_20240331_131807.wav,2280.0,20240331_135607,20240331_135607.flac,0.84337956,0.7016578,0.0007921446,0.0037024743,0.0030117105,0.00024812244,0.0120273465,0.84337956,0.0037024743,0.0120273465,-45.0691032409668
SMA02943-D02_20240331_131807.wav,2310.0,20240331_135637,20240331_135637.flac,0.038987547,0.07026844,0.007020805,0.047279645,0.004879924,0.00049617304,0.22204435,0.07026844,0.047279645,0.22204435,-44.754791259765625
SMA02943-D02_20240331_131807.wav,2340.0,20240331_135707,20240331_135707.flac,0.0054649552,0.010084578,0.009046215,0.023311969,0.0058405614,0.00048092945,0.016507912,0.010084578,0.023311969,0.016507912,-37.56960678100586
SMA02943-D02_20240331_131807.wav,2370.0,20240331_135737,20240331_135737.flac,0.029752117,0.02995812,0.02462478,0.052649148,0.004366889,0.00082357717,0.026442282,0.02995812,0.052649148,0.026442282,-52.14923095703125
SMA02943-D02_20240331_131807.wav,2400.0,20240331_135807,20240331_135807.flac,0.08317113,0.08719407,0.014784053,0.032974817,0.005831819,0.000696916,0.025132215,0.08719407,0.032974817,0.025132215,-54.574806213378906
SMA02943-D02_20240331_131807.wav,2430.0,20240331_135837,20240331_135837.flac,0.0067702285,0.0076870476,0.011662933,0.04090096,0.0019962909,0.00026513904,0.030521972,0.0076870476,0.04090096,0.030521972,-45.195045471191406
